,story_id,premises,premises-FOL,conclusion,conclusion-FOL,label,example_id,premises-MINIFOL2,conclusion-MINIFOL2
495,436,"All of this brand's products are either produced in China or in the US. 
All of this brand's products produced in China are labeled. 
All of this brand's products produced in the US are sold in the US. 
The products of this brand that are labeled are cheaper.
All of this brand's products sold in the US are sold at Walmart. 
All products of this brand displayed on the homepage are sold at Walmart. 
None of this brand's products that are returned by customers are sold at Walmart. 
G-910 is a product of this brand, and it is either displayed on the homepage and is cheaper, or it is neither displayed on the homepage nor is it cheaper.","∀x (ThisBrand(x) ∧ Product(x) → (ProducedIn(x, china) ⊕ ProducedIn(x, uS)))
∀x ((ThisBrand(x) ∧ Product(x) ∧ ProducedIn(x, china)) → Labeled(x))
∀x ((ThisBrand(x) ∧ Product(x) ∧ ProducedIn(x, us)) → SoldIn(x, us))
∀x ((ThisBrand(x) ∧ Product(x) ∧ Labeled(x)) → Cheaper(x))
∀x ((ThisBrand(x) ∧ Product(x) ∧ SoldIn(x, us)) → SoldIn(x, walmart))
∀x (ThisBrand(x) ∧ Product(x) ∧ DisplayedIn(x, homepage) → SoldIn(x, walmart))
∀x (ThisBrand(x) ∧ Product(x) ∧ ReturnedBy(x, customer) → ¬SoldIn(x, walmart))
Product(g910) ∧ ThisBrand(g910) ∧ (¬(DisplayedIn(g910, homepage) ⊕ Cheaper(g910)))",G-910 is not displayed on the homepage.,"¬DisplayedIn(g910, homepage)",Uncertain,1249,"all:x (thisbrand(x) & product(x) :- (producedin(x, china) ^ producedin(x, us)))
all:x ((thisbrand(x) & product(x) & producedin(x, china)) :- labeled(x))
all:x ((thisbrand(x) & product(x) & producedin(x, us)) :- soldin(x, us))
all:x ((thisbrand(x) & product(x) & labeled(x)) :- cheaper(x))
all:x ((thisbrand(x) & product(x) & soldin(x, us)) :- soldin(x, walmart))
all:x (thisbrand(x) & product(x) & displayedin(x, homepage) :- soldin(x, walmart))
all:x (thisbrand(x) & product(x) & returnedby(x, customer) :- ~soldin(x, walmart))
product(g910) & thisbrand(g910) & (~(displayedin(g910, homepage) ^ cheaper(g910)))","~displayedin(g910, homepage)"
496,52,"The Lumina APV is produced by Chevrolet. 
The Astro is a van produced by Chevrolet. 
Vehicles produced by Chevrolet in this batch are either cars or vans.","ProducedBy(luminaAPV, chevrolet)
ProducedBy(astro, chevrolet) ∧ Van(astro)
∀x (Vehicle(x) ∧ ProducedBy(x, chevrolet) ∧ InThisBatch(x) → (Car(x) ⊕ Van(x)))",The Lumina APV is a van.,Van(luminaAPV),Uncertain,150,"producedby(luminaapv, chevrolet)
producedby(astro, chevrolet) & van(astro)
all:x (vehicle(x) & producedby(x, chevrolet) & inthisbatch(x) :- (car(x) ^ van(x)))",van(luminaapv)
497,65,"If a person coaches a football club, the person is a football coach.
If a person has a position in a club in a year, and the club is in NFL in the same year, the person plays in NFL.
Minnesota Vikings is a football club.
Dennis Green coached Minnesota Vikings.
Cris Carter had 13 touchdown receptions.
Minnesota Vikings were in the National Football League in 1997.
John Randle was Minnesota Vikings defensive tackle in 1997.","∀x ∀y ((Coach(x, y) ∧ FootballClub(y)) → FootballCoach(x))
∀w ∀x ∀y ∀z ((PlayPositionFor(x, w, y, z) ∧ InNFL(y, z)) → PlayInNFL(x))
FootballClub(minnesotaVikings)
Coach(dennisGreen, minnesotaVikings)
ReceiveTD(crisCarter, num13)
InNFL(minnesotaVikings, yr1997)
PlayPositionFor(johnRandle, defensiveTackle, minnesotaVikings, yr1997)",Cris Carter played for Minnesota Vikings.,"PlayPositionFor(crisCarter, wr, minnesotaVikings, year1997)",Uncertain,194,"all:x all:y ((coach(x, y) & footballclub(y)) :- footballcoach(x))
all:w all:x all:y all:z ((playpositionfor(x, w, y, z) & innfl(y, z)) :- playinnfl(x))
footballclub(minnesotavikings)
coach(dennisgreen, minnesotavikings)
receivetd(criscarter, num13)
innfl(minnesotavikings, yr1997)
playpositionfor(johnrandle, defensivetackle, minnesotavikings, yr1997)","playpositionfor(criscarter, wr, minnesotavikings, year1997)"
498,297,"If a person is hungry, the person is uncomfortable.
If a person is uncomfortable, the person is unhappy.","∀x (Hungry(x) → Uncomfortable(x))
∀x (Uncomfortable(x) → ¬Happy(x))","If a person is not hungry, the person is unhappy.",∀x (¬Hungry(x) → ¬Happy(x)),Uncertain,741,"all:x (hungry(x) :- uncomfortable(x))
all:x (uncomfortable(x) :- ~happy(x))",all:x (~hungry(x) :- ~happy(x))
499,15,"Elephantopus is a genus of perennial plants in the daisy family.
Elephantopus is widespread over much of Africa, southern Asia, Australia, and the Americas.
Several species of Elephantopus are native to the southeastern United States.
Elephantopus scaber is a traditional medicine.","∀x (Elephantopus(x) → (Genus(x, perennialplants) ∧ BelongTo(x, daisyfamily)))
∃x ∃y ∃z(Elephantopus(x) ∧ In(x,africa) ∧ (¬(x=y)) ∧ Elephantopus(y) ∧ In(y, southernasia) ∧ (¬(x=z)) ∧ (¬(y=z)) ∧ Elephantopus(z) ∧ In(z, australia))
∃x ∃y (Elephantopus(x) ∧ NativeTo(x, southeasternunitedstates) ∧ (¬(x=y)) ∧ Elephantopus(y) ∧ NativeTo(y, southeasternunitedstates))
∀x (ElephantopusScaber(x) → TraditionalMedicine(x))",Elephantopus is found in Australia and Southern Asia.,"∃x∃y(Elephantopus(x) ∧ In(x,africa) ∧ Elephantopus(y) ∧ In(y,africa))",True,41,"all:x (elephantopus(x) :- (genus(x, perennialplants) & belongto(x, daisyfamily)))
x y z(elephantopus(x) & in(x,africa) & (~(x=y)) & elephantopus(y) & in(y, southernasia) & (~(x=z)) & (~(y=z)) & elephantopus(z) & in(z, australia))
x y (elephantopus(x) & nativeto(x, southeasternunitedstates) & (~(x=y)) & elephantopus(y) & nativeto(y, southeasternunitedstates))
all:x (elephantopusscaber(x) :- traditionalmedicine(x))","xy(elephantopus(x) & in(x,africa) & elephantopus(y) & in(y,africa))"
500,448,"Everyone that knows about breath-first-search knows how to use a queue. 
If someone is a seasoned software engineer interviewer at Google, then they know what breath-first-search is. 
Someone is either a seasoned software engineer interviewer at Google, has human rights, or both. 
Every person who has human rights is entitled to the right to life and liberty. 
Everyone that knows how to use a queue knows about the first-in-first-out data structure. 
Everyone that is entitled to the right to life and liberty cannot be deprived of their rights without due process of law. 
Jack is entitled to the right to life and liberty, has human rights, or knows about the first-in-first-out data structure. ","∀x (Know(x, breathFirstSearch) → Know(x, howToUseQueue))
∀x (Seasoned(x) ∧ SoftwareEngineerInterviewer(x) ∧ At(x, google) → Know(x, breathFirstSearch))
∀x ((Seasoned(x) ∧ SoftwareEngineerInterviewer(x) ∧ At(x, google)) ∨ Have(x, humanRights))
∀x (Have(x, humanRights) → EntitledTo(x, rightToLifeAndLiberty))
∀x (Know(x, howToUseQueue) → Know(x, firstInFirstOutDataStructure))
∀x (EntitledTo(x, rightToLifeAndLiberty) → ¬DeprivedOfWithout(x, rights, dueProcessOfLaw))
(EntitledTo(jack, rightToLifeAndLiberty) ∨ Have(jack, humanRights) ∨ Know(jack, firstInFirstOutDataStructure))",Jack cannot be deprived of their rights without due process of law.,"¬DeprivedOfWithout(jack, rights, dueProcessOfLaw)",True,1290,"all:x (know(x, breathfirstsearch) :- know(x, howtousequeue))
all:x (seasoned(x) & softwareengineerinterviewer(x) & at(x, google) :- know(x, breathfirstsearch))
all:x ((seasoned(x) & softwareengineerinterviewer(x) & at(x, google)) | have(x, humanrights))
all:x (have(x, humanrights) :- entitledto(x, righttolifeandliberty))
all:x (know(x, howtousequeue) :- know(x, firstinfirstoutdatastructure))
all:x (entitledto(x, righttolifeandliberty) :- ~deprivedofwithout(x, rights, dueprocessoflaw))
(entitledto(jack, righttolifeandliberty) | have(jack, humanrights) | know(jack, firstinfirstoutdatastructure))","~deprivedofwithout(jack, rights, dueprocessoflaw)"
501,401,"Everyone at 'Board Game night' is interested in puzzles, or they are bad at chess, or both.
If a person at 'Board Game night' is bad at chess, then they don't play a lot of chess.
There is a person at 'Board Game night' who is either a planner or a creative person.
Erica is at 'Board Game night,' and she is someone who plays a lot of chess.
If Erica is neither bad at chess nor creative, then Erica is either someone who plans and is creative, or she is neither of these things.","∀x (At(x, boardGameNight) → (InterestedIn(x, puzzle) ∨ BadAt(x, chess)))
∀x ((At(x, boardGameNight) ∧ BadAt(x, chess)) → ¬PlaysOften(x, chess))
∃x (At(x, boardGameNight) ∧ (Planner(x) ∨ Creative(x)))
At(erica, boardGameNight) ∧ PlaysOften(erica, chess)
(At(erica, boardGameNight) ∧ (¬(BadAt(erica, chess) ∨ Creative(erica)))) → ¬(Planner(erica) ⊕  Creative(erica))","If Erica is interested in puzzles and is creative, then Erica is not creative.","InterestedIn(erica, puzzle) ∧ Creative(erica)) → ¬Creative(erica)",False,1105,"all:x (at(x, boardgamenight) :- (interestedin(x, puzzle) | badat(x, chess)))
all:x ((at(x, boardgamenight) & badat(x, chess)) :- ~playsoften(x, chess))
x (at(x, boardgamenight) & (planner(x) | creative(x)))
at(erica, boardgamenight) & playsoften(erica, chess)
(at(erica, boardgamenight) & (~(badat(erica, chess) | creative(erica)))) :- ~(planner(erica) ^  creative(erica))","interestedin(erica, puzzle) & creative(erica)) :- ~creative(erica)"
502,458,"Shoes are not food.
All slippers are shoes.
Any object donated to the homeless charity is either clothes or food.
Wearable things are not edible.
All clothes are wearable. 
The watch is donated to the homeless charify.
If the watch is not both edible and a piece of clothing, then the watch is either both edible and a piece of clothing or the watch is neither of them.","∀x (Shoe(x) → ¬Food(x))
∀x (Slipper(x) → Shoe(x))
∀x (DonatedTo(x, homelessCharity) → Food(x) ⊕ Clothes(x))
∀x (Wearable(x) → ¬Edible(x))
∀x (Clothes(x) → Wearable(x))
DonatedTo(watch, homelessCharify)
¬(Edible(watch) ∧ Clothes(watch)) → ¬(Edible(watch) ⊕ Clothes(watch))",A watch is a slipper.,Slipper(watch),False,1322,"all:x (shoe(x) :- ~food(x))
all:x (slipper(x) :- shoe(x))
all:x (donatedto(x, homelesscharity) :- food(x) ^ clothes(x))
all:x (wearable(x) :- ~edible(x))
all:x (clothes(x) :- wearable(x))
donatedto(watch, homelesscharify)
~(edible(watch) & clothes(watch)) :- ~(edible(watch) ^ clothes(watch))",slipper(watch)
503,427,"If a person pays their taxes, then they contribute to the country. 
Everyone who works for a government department pays a tax on their salary. 
Everyone in the army is an employee of a government department.
Everyone convicted of murder goes to prison. 
Everyone who has been to prison has a criminal record.
James was either once convicted of murder, or spent time in prison.
James either has a criminal record, or pays his taxes. ","∀x (Taxpayer(x) → ContributeTo(x, country))
∀x (WorkFor(x, governmentAgency) → Taxpayer(x))
∀x (ServesIn(x, theArmy) → WorkFor(x, governmentAgency))
∀x (SentencedForMurder(x) → Imprisoned(x))
∀x (Imprisoned((x) → Has(x, criminalRecord))
SentencedForMurder(james) ⊕ Imprisoned(james) 
Has(james, criminalRecord) ⊕ Taxpayer(james)",James does not contribute to the country.,"¬ContributeTo(james, country)",Uncertain,1212,"all:x (taxpayer(x) :- contributeto(x, country))
all:x (workfor(x, governmentagency) :- taxpayer(x))
all:x (servesin(x, thearmy) :- workfor(x, governmentagency))
all:x (sentencedformurder(x) :- imprisoned(x))
all:x (imprisoned((x) :- has(x, criminalrecord))
sentencedformurder(james) ^ imprisoned(james) 
has(james, criminalrecord) ^ taxpayer(james)","~contributeto(james, country)"
504,149,"
Guam sent an athlete to the Calgary Winter Olympics.
If Guan sent an athlete to the Calgary Winter Olympics, then the athelete participated in the Olympics in 1988.
Judd Bankert is the only athlete from Guam who has ever competed in the Winter Olympics.","
∃x (Send(guam, athlete, calgaryWinterOlympics))
∀x (Athlete(x) ∧ SendTo(guam, x, calgaryWinterOlympics) → ParticipatedIn(x, winterOlympics, year1988))
∀x ∀y (Athlete(x) ∧ From(x, guam) ∧ ParticipatedIn(x, winterOlympics, y) → x=juddBankert)",Judd Bankert competed in the 1988 Winter Olympics.,"ParticipatedIn(juddBankert, winterOlympics, year1988)",True,435,"
x (send(guam, athlete, calgarywinterolympics))
all:x (athlete(x) & sendto(guam, x, calgarywinterolympics) :- participatedin(x, winterolympics, year1988))
all:x all:y (athlete(x) & from(x, guam) & participatedin(x, winterolympics, y) :- x=juddbankert)","participatedin(juddbankert, winterolympics, year1988)"
505,243,"If a person can distinguish the taste of different condiments, then they can also use different condiments for cooking.
People who have a talent of cooking can distinguish the taste of different condiments.
Only people with the talent of cooking can make delicious meals.
If the meal is popular at the party, then it is delicious.
John can make meals which are popular at the party.","∀x (Person(x) ∧ Can(x, distinguishTheTasteOfDifferentCondiments) → Can(x, useDifferentCondimentsToCook))
∀x (Person(x) ∧ Has(x, talentOfCooking) → Can(x, distinguishTheTasteOfDifferentCondiments))
∀x ∀y (CanMake(x, y) ∧ Meal(y) ∧ Delicious(y) ∧ Person(x) → Has(x, talentOfCooking)) 
∀x ∀y (Meal(y) ∧ PopularAt(y, party) → Delicious(y))
∃x (Person(john) ∧ MakeMeal(john, x) ∧ Meal(x) ∧ PopularAt(x, party))",John cannot use different condiments for cooking.,"¬Can(john, useDifferentCondimentsToCook)",False,686,"all:x (person(x) & can(x, distinguishthetasteofdifferentcondiments) :- can(x, usedifferentcondimentstocook))
all:x (person(x) & has(x, talentofcooking) :- can(x, distinguishthetasteofdifferentcondiments))
all:x all:y (canmake(x, y) & meal(y) & delicious(y) & person(x) :- has(x, talentofcooking)) 
all:x all:y (meal(y) & popularat(y, party) :- delicious(y))
x (person(john) & makemeal(john, x) & meal(x) & popularat(x, party))","~can(john, usedifferentcondimentstocook)"
506,428,"All devices belonging to the company are connected to Google Home. 
All devices with the company logo belong to the company. 
Each device either has the company logo or belongs to employees. 
All of the devices belonging to employees can be connected to the company's wifi. 
All of the devices connected to Google Home are controlled by managers. 
All of the devices that connect to the company's wifi are easy to operate. 
All of the devices that are easy to operate were produced after a new CTO is appointed. 
ModelXX was not produced after a new CTO was appointed.","∀x ((Devices(x) ∧ BelongTo(x, company)) → ConnectTo(x, googleHome))
∀x ((Devices(x) ∧ With(x, companyLogo)) → BelongTo(x, company))
∀x ((Devices(x) → (With(x, companyLogo) ⊕ BelongTo(x, employee)))
∀x ((Devices(x) ∧ BelongTo(x, employee)) → CanBeConnectedTo(x, wifi))
∀x ((Devices(x) ∧ ConnectTo(x, googleHome)) → ControlledBy(x, manager))
∀x ((Devices(x) ∧ CanBeConnectedTo(x, wifi)) → EasyToOperate(x))
∀x ((Devices(x) ∧ EasyToOperate(x)) → ProducedAfterNewCTOAppointed(x, company))
Devices(modelXX) ∧ (¬ProducedAfterNewCTOAppointed(modelXX, company))",ModelXX is controlled by managers.,"ControlledBy(x, manager)",True,1215,"all:x ((devices(x) & belongto(x, company)) :- connectto(x, googlehome))
all:x ((devices(x) & with(x, companylogo)) :- belongto(x, company))
all:x ((devices(x) :- (with(x, companylogo) ^ belongto(x, employee)))
all:x ((devices(x) & belongto(x, employee)) :- canbeconnectedto(x, wifi))
all:x ((devices(x) & connectto(x, googlehome)) :- controlledby(x, manager))
all:x ((devices(x) & canbeconnectedto(x, wifi)) :- easytooperate(x))
all:x ((devices(x) & easytooperate(x)) :- producedafternewctoappointed(x, company))
devices(modelxx) & (~producedafternewctoappointed(modelxx, company))","controlledby(x, manager)"
507,69,"Brian Winter is a Scottish football referee.
After being injured, Brian Winter retired in 2012.
Brian Winter was appointed as a referee observer after his retirement.
Some football referees become referee observers.
The son of Brian Winter, Andy Winter, is a football player who plays for Hamilton Academical.","Scottish(brianWinter) ∧ FootballReferee(brianWinter)
Retired(brianWinter) ∧ RetiredIn(brianWinter, yr2012)
RefereeObserver(brianWinter)
∃x (FootballReferee(x) ∧ RefereeObserver(x))
SonOf(andyWinter, brianWinter) ∧ FootballPlayer(andyWinter) ∧ PlaysFor(andyWinter, hamiltonAcademical)",There is a son of a referee observer that plays football.,"∃x ∃y(SonOf(x, y) ∧ RefereeObserver(y) ∧ FootballPlayer(x))",True,204,"scottish(brianwinter) & footballreferee(brianwinter)
retired(brianwinter) & retiredin(brianwinter, yr2012)
refereeobserver(brianwinter)
x (footballreferee(x) & refereeobserver(x))
sonof(andywinter, brianwinter) & footballplayer(andywinter) & playsfor(andywinter, hamiltonacademical)","x y(sonof(x, y) & refereeobserver(y) & footballplayer(x))"
508,325,"All professional soccer defenders are professional soccer players.
No professional soccer players are professional basketball players.
All professional centerbacks are professional soccer defenders.
All NBA players are professional basketball players.
Stephen Curry is an NBA player.","∀x ((Professional(x) ∧ Defender(x)) → (Professional(x) ∧ SoccerPlayer(x)))
∀x ((Professional(x) ∧ SoccerPlayer(x)) → ¬(Professional(x) ∧ BasketballPlayer(x)))
∀x ((Professional(x) ∧ CenterBack(x)) → (Professional(x) ∧ Defender(x))
∀x (NBAPlayer(x) → (Professional(x) ∧ BasketballPlayer(x)))
NBAPlayer(stephenCurry)",Stephen Curry is a professional basketball player.,Professional(stephenCurry) ∧ BasketballPlayer(stephenCurry),Uncertain,831,"all:x ((professional(x) & defender(x)) :- (professional(x) & soccerplayer(x)))
all:x ((professional(x) & soccerplayer(x)) :- ~(professional(x) & basketballplayer(x)))
all:x ((professional(x) & centerback(x)) :- (professional(x) & defender(x))
all:x (nbaplayer(x) :- (professional(x) & basketballplayer(x)))
nbaplayer(stephencurry)",professional(stephencurry) & basketballplayer(stephencurry)
509,387,"If some diseases require a medical diagnosis, then lab tests or imaging is required. 
All rare diseases require a medical diagnosis.
If a disease is mild, then no lab tests or imaging is required. 
All blood cancers are rare diseases.
All types of leukemia are diseases and blood cancers. 
Bladder cancer is a disease and is blood cancer or Leukemia.","∀x (Disease(x) ∧ Require(x, medicalDiagnosis) → RequiredFor(labTest, x) ∨ RequiredFor(imaging, x)) 
∀x (RareDisease(x) → Require(x, medicalDiagnosis))
∀x (Disease(x) ∧ Mild(x) → ¬(RequiredFor(labTest, x) ∨ RequiredFor(imaging, x))) 
∀x (BloodCancer(x) → RareDiseases(x))
∀x (Disease(x) ∧ Leukemia(x) → BloodCancer(x))
Disease(bladderCancer) ∧ (BloodCancer(bladderCancer) ∨ Leukemia(bladderCancer))",Bladder cancer is a mild disease.,Mild(bladderCancer),False,1035,"all:x (disease(x) & require(x, medicaldiagnosis) :- requiredfor(labtest, x) | requiredfor(imaging, x)) 
all:x (raredisease(x) :- require(x, medicaldiagnosis))
all:x (disease(x) & mild(x) :- ~(requiredfor(labtest, x) | requiredfor(imaging, x))) 
all:x (bloodcancer(x) :- rarediseases(x))
all:x (disease(x) & leukemia(x) :- bloodcancer(x))
disease(bladdercancer) & (bloodcancer(bladdercancer) | leukemia(bladdercancer))",mild(bladdercancer)
